LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,459,SURAT,394325,17/01/2026,Vasantkumar natvarlal makwana,"407, Shree krishna homes, Ramnagar, 407, .., Surat","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
24,GUJARAT,459,SURAT,395004,17/01/2026,Prajapati Holidays,"302, Krishna Complex, Ramjinagar, 302, 86, Surat","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,459,SURAT,394540,17/01/2026,KARUNA TEXTILE,"PLOT NO: 154 TO 156, SUNRISE INTEGRATED TEXTILE PARK, SAYAN SUGAR ROAD, PLOT NO: 154 TO 156, -, Olpad","[{""NIC5DigitId"":""13122"",""Description"":""Weaving, manufacture of silk and silk mixture fabrics.""}]"
24,GUJARAT,459,SURAT,395006,17/01/2026,SHILPABEN JAYESHBHAI DHADUK,"57, NATIONAL PARK SOCIETY, VARACHHA ROAD, 57, ., SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,395006,17/01/2026,SHAY LUXE,"PLOT NO. 18 GF, RANG NAGAR SOC, VARACHHA ROAD, PLOT NO. 18 GF, -, SURAT","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,459,SURAT,394101,27/12/2025,Zalhalaat Enterprise,"3 sunrise villa,, beside Nyalkaran party plot, sunrise villa street, 3 sunrise villa,, 3, Surat","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,459,SURAT,394520,27/12/2025,HARIKRUSHN ENTERPRISE,"A-1003, SHATABDI HARITAGE, OUTER RING ROAD, A-1003, VARIYAV, SURAT","[{""NIC5DigitId"":""46492"",""Description"":""Wholesale of metal, porcelain and glass utensils; crockery and chinaware""}]"
24,GUJARAT,459,SURAT,394110,27/12/2025,KAKADIYA KAUSHIK HIMMATBHAI,"GF BLK 459 PL -5, HIGH -BOND INDUSTRIES, NH.48, GF BLK 459 PL -5, PIPODRA, SURAT","[{""NIC5DigitId"":""22201"",""Description"":""Manufacture of semi-finished of plastic proudcts (plastic plates, sheets,blocks,film,foil,strip etc.)""}]"
24,GUJARAT,459,SURAT,395010,27/12/2025,shree ganesh consaltancy,"105, MIDS SQURE, GODADARA ROAD, 105, 1, SURAT","[{""NIC5DigitId"":""33133"",""Description"":""Repair and maintenance of optical instruments and equipment of class 2670""}]"
24,GUJARAT,459,SURAT,395006,27/12/2025,JAY MAHAKALI FABRICATION,"GODOWN NO. 6, LAXMIKRUPA COMPOUND, VRAJ CHOWK, SARTHANA JAKATNAKA, GODOWN NO. 6, BEHIND SARTHANA POLICE STATION, SURAT","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,395010,27/12/2025,DIKSHA BEAUTY & GIFT,"12, MAHARANAPRATAP CHOWK, GODADARA SURAT, 12, ., SURAT","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,459,SURAT,395010,27/12/2025,NILKANTH ENTERPRISE,"Shop No - 3014, Avadh Rituraj Textile Hub, GODADARA, Shop No - 3014, Godadara Road, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,394110,27/12/2025,24/9 CAR WASHING PRIVATE LIMITED,"132, SILVER PLAZA, ., 132, KIM, SURAT","[{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
24,GUJARAT,459,SURAT,395006,27/12/2025,JAY GURUDEV FASHION,"Plot No 9, Ground Fl, Orange Park 2, L H Road, Plot No 9, Ground Fl, 9+10, Surat","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394221,27/12/2025,AMBIKA SINGH YADAV,"35, SWAMINARAYAN NAGAR BAMROLI ROAD, SURAT, 35, SURAT, SURAT","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,459,SURAT,394520,27/12/2025,RADHE KRUSHNA ENTERPRISE,"83,84,85, Astha Industrial Estate, Surat, 83,84,85, Variav, Surat","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395010,27/12/2025,GINNI CREATION,"A-22/24, OLD BOMBAY MARKET, UMARWADA, A-22/24, ., SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,365006,27/12/2025,JAY HINGLAJ,"GATE NO-2, VADVALA, SATNARATYAN SOCITY, GATE NO-2, GATE NO-2, SURAT","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,27/12/2025,V K ENTERPRISE,"98, SHIV SAGAR SOCIETY, CHHAPRABHATHA, 98, 1, SURAT","[{""NIC5DigitId"":""13136"",""Description"":""Activity related to screen printing""}]"
24,GUJARAT,459,SURAT,394101,27/12/2025,KANTHERIYA TEXFAB,"PLOT NO. 47, BHAKTINANDAN SECTOR-2, NR RAM CHOWK, PLOT NO. 47, -, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395004,27/12/2025,PRAMUKH CONSTRUCTION,"73, NARAYAN NAGAR SOC, BESIDE MAHADEV MANDIR, 73, KATARGAM, SURAT","[{""NIC5DigitId"":""43900"",""Description"":""Other specialized construction activities""}]"
24,GUJARAT,459,SURAT,395008,27/12/2025,PURNA JEWELS,"30, SITARAMNAGAR SOCIETY, A.K. ROAD, DHARAM NAGAR CHOWKDI, VARACHHA, 30, -, SURAT","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,459,SURAT,395006,27/12/2025,SONALBEN NILESHBHAI BUHA,"83 GF, PANCHVATI SOC, NEAR SHYAMDHAM MANDIR, 83 GF, SURAT, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395002,27/12/2025,CORPORATE SOLUTIONS,"Shop no 110 B wing, Navjeevan Shopping Center, Near SIDS Hospital, Shop no 110 B wing, 0, Surat","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""}]"
24,GUJARAT,459,SURAT,394210,27/12/2025,SHREE SHYAM TRADING,"PLOT NO 80, MATRU BHUMI SOC, BAMROLI ROAD, PLOT NO 80, SURAT, SURAT","[{""NIC5DigitId"":""47521"",""Description"":""Retail sale of building material such as bricks, wood, sanitary equipment""}]"
24,GUJARAT,459,SURAT,395004,27/12/2025,SEYON DIAMOND JEWELLS,"PLOT NO. C/8 + C/9, 502, FIFTH FLOOR, VASTADEVDI ROAD, KATARGAM, PLOT NO. C/8 + C/9, SAGAR INDUSTRIAL ESTATE, SURAT","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,459,SURAT,395010,27/12/2025,K S CREATION,"214 , 1 ST FLOOR, SHIV SHAKTI SOCIETY -1, SURAT, 214 , 1 ST FLOOR, PUNAGAM, SURAT","[{""NIC5DigitId"":""47593"",""Description"":""Retail sale of gas stoves, cooking\/kitchen appliances""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,SHWETA NIKHIL CHAHWALA,"42, AVDHUT DHAM SOCIETY, MODAL TOWN ROAD, 42, DUMBHAL, SURAT","[{""NIC5DigitId"":""13132"",""Description"":""Finishing of silk and blended silk textiles.""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,ALFA HOTFIX,"GATE NO 1 SHOP NO 3, RAVI PARK SOCIETY, SURAT, GATE NO 1 SHOP NO 3, VARACHHA, SURAT","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
24,GUJARAT,459,SURAT,395004,26/12/2025,KANKIN MART,"PLOT NO 30-A GR FLR, NILKANTH IND SOCIETY, B/H SANGHAVI TOWER, PLOT NO 30-A GR FLR, VED ROAD, SURAT","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,DIMPLE TEXTILES,"A 127, RANG AVDHUT SOCIETY, BOMBAY MARKET ROAD, A 127, A 127, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,395001,26/12/2025,TRISHAKTI IT,"20, shalibhadra complex, timaliyawad nanpura, 20, surat, surat","[{""NIC5DigitId"":""61102"",""Description"":""Maintenance of telecom network""},{""NIC5DigitId"":""62099"",""Description"":""Other information technology and computer service activities n.e.c""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,RAMLAL MOHANLALJI CHAUDHARI,"D 421, SHYAM SHRUSHTI, OPP MANIBHADRA CAMPUS, D 421, GODADARA, SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,JAGDISH DAN SHAMBHUDAN,"SHOP NO - 20, RAJ TEXTILE TOWER, SAROLI ROAD, SHOP NO - 20, GROUND FLOOR, SURAT","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,459,SURAT,395004,26/12/2025,LAXMI COTTON HOUSE,"PLOT NO 62, AAI SHREE KHODIYAR KRUPA CO. HOUSING SOCIETY, OPP SHARDA ENGLISH SCHOOL, PLOT NO 62, 1ST FLOOR, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""},{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,CHAVDA TAILORS,"122,GR FLOOR, JAY JAGDISHNAGAR SOCIETY, L H ROAD,VARACHHA, 122,GR FLOOR, 0, SURAT","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,459,SURAT,395007,26/12/2025,HEENA DRY CLEAN,"70, RAVIRAJ SOCIERY,, NEW CITY LIGHT ROAD, 70, 70, SURAT","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,HANS RAJ,"PLOT NO-04, VISHNU NAGAR SOCIETY, NEAR GURUNAGAR SOCIETY, PLOT NO-04, -, SURAT","[{""NIC5DigitId"":""47820"",""Description"":""Retail sale via stalls and markets of textiles, clothing and footwear""},{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,395004,26/12/2025,ARKINN JEWELLS LLP,"4TH FLOOR,SHOP 422, LAXMI ENCLAVE 2, OPP. GAJERA SCHOOL, 4TH FLOOR,SHOP 422, 4TH FLOOR,SHOP 422, SURAT","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""}]"
24,GUJARAT,459,SURAT,395007,26/12/2025,krishna electric services,"., exult shoppers, vesu main road, ., ., surat","[{""NIC5DigitId"":""95210"",""Description"":""Repair of consumer electronics""}]"
24,GUJARAT,459,SURAT,394185,26/12/2025,RAGHUVEER LASER CUTTING AND FABRICATION,"BLOCK NO 159-A, UDYOG NAGAR, NATIONAL HIGHWAY ROAD NO 48, BLOCK NO 159-A, NR MAND BUDDHI ASHRAM, SURAT","[{""NIC5DigitId"":""25999"",""Description"":""Manufacture of other fabricated metal products n.e.c.""}]"
24,GUJARAT,459,SURAT,394210,26/12/2025,PUSHPAKUNWAR HAMERSINGH CHAUHAN,"PLOT NO.153, BHAVNA PARK -1, GODADRA, PLOT NO.153, SURAT, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394305,26/12/2025,MANMOHAK ENTERPRISES,"56, KARAN, GHANCHI FALIYU, 56, CHALTHAN, SURAT","[{""NIC5DigitId"":""10509"",""Description"":""Manufacture of other dairy products n.e.c.""}]"
24,GUJARAT,459,SURAT,394107,26/12/2025,KRISHNA FAB,"1-A, ANJANI IND ESTATE,V-4, BHARTHANA, 1-A, BHAG-C/1, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,VR ENTERPRISE,"A -1, NAVKETAN PARK, NEAR KHODIYAR NAGAR, ., A -1, BHATENA, SURAT","[{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""},{""NIC5DigitId"":""43309"",""Description"":""Other building completion and finishing""},{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,394221,26/12/2025,RAJARAM HAIR SALON,"01, VADOD GAM, SAGAR ROAD, 01, LAXMI NAGAR, SURAT","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,RUGH SINGH,"406, KRISHNA PARK SOCIETY, GODADARA ROAD, 406, AASPAS DADA MANDIR, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395009,26/12/2025,UNIVERSAL DESIGN STUDIO,"SURAT, SURAT, SURAT, SURAT, SURAT, SURAT","[{""NIC5DigitId"":""26301"",""Description"":""Manufacture of radio and television studio and broadcasting equipment, including television cameras""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,HIMALAYA AC,"A-2/303, Third Floor, Vraj Vihar Residency, Simada, A-2/303, Third Floor, Sarthana Jakatnaka, Surat","[{""NIC5DigitId"":""46593"",""Description"":""Wholesale of electrical machinery, equipment and supplies, n.e.c.""},{""NIC5DigitId"":""47594"",""Description"":""Retail sale of refrigerators, washing machines and other electrical\/electronic household goods""},{""NIC5DigitId"":""95221"",""Description"":""Repair and servicing of household appliances ( refrigerators, stoves, washing machines, clothes dryers, room air conditioners, etc. )""}]"
24,GUJARAT,459,SURAT,395004,26/12/2025,DHARMA INFRA,"R.S. 67, PLOT NO. 1, MADHAVKUNJ SOC., SINGANPORE CAUSEWAY ROAD, R.S. 67, PLOT NO. 1, SURAT, SURAT","[{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,394210,26/12/2025,Deepak Ambedkar,"0, 0, 0, 0, 0, 0","[{""NIC5DigitId"":""01462"",""Description"":""Production of eggs""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,OM ENTERPRISE,"Plot No.-144, 4th FL, Ajanta Diamond Industrial Society, A. K. Road, Plot No.-144, 4th FL, NA, Surat","[{""NIC5DigitId"":""13111"",""Description"":""Preparation and spinning of cotton fiber including blended* cotton""},{""NIC5DigitId"":""13114"",""Description"":""Preparation and spinning of man-made fiber including blended* man-made fiber""}]"
24,GUJARAT,459,SURAT,394101,26/12/2025,DHRUVIYATIK,"B-2/102, ROYAL RESIDENCY, NR. SAVAJI KORAT BRIDGE, B-2/102, MOTA VARCHHA, SURAT","[{""NIC5DigitId"":""47594"",""Description"":""Retail sale of refrigerators, washing machines and other electrical\/electronic household goods""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,RUNISHA CREATION,"2NDFLOOR, FLAT-B/204, SANIDHYA COMPLEX, NANA VARACHHA, 2NDFLOOR, FLAT-B/204, 0, SURAT","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
24,GUJARAT,459,SURAT,394520,26/12/2025,Zuvoxi,"B/1101, SHATABDI HERITAGE, VARIYAV ROAD, B/1101, VARIYAV, SURAT","[{""NIC5DigitId"":""47593"",""Description"":""Retail sale of gas stoves, cooking\/kitchen appliances""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,APSVAANI STYLE,"Shop No-41-42, Avadh Textile Market-02, Saroli Road, Shop No-41-42, Royal Township Transport Nagar, Surat","[{""NIC5DigitId"":""13112"",""Description"":""Preparation and spinning of silk fiber including blended* silk""}]"
24,GUJARAT,459,SURAT,394210,26/12/2025,SAIYED COOLING POINT,"SHOP NO 79, GARIB NAWAZ NAGAR, LIMBAYAT ROAD, SHOP NO 79, LIMBAYAT SURAT, SURAT","[{""NIC5DigitId"":""95111"",""Description"":""Repair and maintenance of computer and peripheral equipment""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,GEL AMBE CARTING,"17TH FLOOR, 1701, SETUBANDH HILLS,NEAR KUDOZE EATERY, PUNAGAM BRTS ROAD, 17TH FLOOR, 1701, BUILDING NO. B,, SURAT","[{""NIC5DigitId"":""46632"",""Description"":""Wholesale of construction materials (sand, gravel etc.)""}]"
24,GUJARAT,459,SURAT,395023,26/12/2025,GAJANAND TWISTERS,"PLOT NO.171, MAHAVIR INDUSTRIAL ESTATE, BHESTAN RAILWAY STATION ROAD, PLOT NO.171, FIRST FLOOR, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395003,26/12/2025,SHAIKH FARIDAHMED,"H.NO-2/2114-B, SHOP NO-3, RUDERPURA,, H.NO-2/2114-B, RAJ MENTION, VOHARWAD, SURAT","[{""NIC5DigitId"":""46497"",""Description"":""Wholesale of pharmaceutical and medical goods""}]"
24,GUJARAT,459,SURAT,395010,26/12/2025,JAITRA CREATION,"B-16, 4th Floor, Krishna Park Industries, Nr - Nalanda school, B-16, 4th Floor, Punagam, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""},{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,459,SURAT,394510,26/12/2025,PAWAR MINAXI VIJAY,"B-1, RANCHOD COMPLEX, ADAJAN HAZIRA ROAD, B-1, OPP.BOB, SURAT","[{""NIC5DigitId"":""52232"",""Description"":""Firefighting and fire-prevention services at airports""}]"
24,GUJARAT,459,SURAT,394210,26/12/2025,AAKASH RAJU SHINDE,"32, MAFAT NAGAR, SURAT, 32, NEAR SELICON SHOPER, SURAT","[{""NIC5DigitId"":""45101"",""Description"":""Wholesale and retail sale of new vehicles (passenger motor vehicles, ambulances, minibuses, jeeps, trucks, trailers and semi-trailers)""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,BE YOU ENTERPRISE,"GR FLOOR, G-16, RAJ IMPRIA, NEAR VRAJ CHOWK, GR FLOOR, G-16, ., SURAT","[{""NIC5DigitId"":""08107"",""Description"":""Mining\/quarrying of limestone, limeshell, 'kankar' and other calcareous minerals including calcite, chalk and shale""}]"
24,GUJARAT,459,SURAT,394350,26/12/2025,AAROGYA AMRUTTULYA ( KOLI SUNIL ),"SHOP NO.2, AJAY PALACE, JOLVA PANCHAYAT ROAD, SHOP NO.2, PALSANA, SURAT","[{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,RAJHANS ELEVATORS,"SHOP NO. 218, 2nd FL, SKY VIEW, SARTHANA TO KAMREJ ROAD, SHOP NO. 218, 2nd FL, SARTHANA, SURAT","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,26/12/2025,NARENDRAGIRI PRAKASHGIRI GOSWAMI,"138-139, NILKANTH SOCIETY, BUTBHAVANI ROAD, 138-139, 00, SURAT","[{""NIC5DigitId"":""13139"",""Description"":""Other activities relating to finishing of textile n.e.c.""}]"
24,GUJARAT,459,SURAT,394101,26/12/2025,SEJAL CREATION,"B-81, ANAND DHARA ROW HOUSE-2, MOTA VARACHHA, B-81, 0, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395008,26/12/2025,MANTHAN COUNTRAKSHAN COMPANY,"7/C, Surya nagar, Dharam nagar near, 7/C, Hirabag, SURAT","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,459,SURAT,394210,26/12/2025,TAKSHVI ENTERPRISE,"A-6/7, YAMUNAKUNJ, RESIDENSI, NEAR MADHURAM CIRCLE,, SURAT, A-6/7, YAMUNAKUNJ, DINDOLI, SURAT","[{""NIC5DigitId"":""78100"",""Description"":""Activities of employment placement agencies""},{""NIC5DigitId"":""78200"",""Description"":""Temporary employment agency activities""},{""NIC5DigitId"":""78300"",""Description"":""Human resources provision and management of human resources functions""},{""NIC5DigitId"":""80100"",""Description"":""Private security activities""},{""NIC5DigitId"":""80200"",""Description"":""Security systems service activities""},{""NIC5DigitId"":""80300"",""Description"":""Investigation activities""},{""NIC5DigitId"":""81100"",""Description"":""Combined facilities support activities""},{""NIC5DigitId"":""81210"",""Description"":""General cleaning of buildings""},{""NIC5DigitId"":""81300"",""Description"":""Landscape care and maintenance service activities""},{""NIC5DigitId"":""82990"",""Description"":""Other business support service activities n.e.c.""},{""NIC5DigitId"":""96010"",""Description"":""Washing and (dry-) cleaning of textile and fur products""},{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,459,SURAT,395008,26/12/2025,RD ENTERPRISE,"PLOT NO-22, SHREE KRISHNA VILLA SOCIETY, NAVJIVAN TO PASODRA ROAD, PLOT NO-22, -, SURAT","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,395002,26/12/2025,VANI CREATION,"3798-99, Millenium textile market, RING ROAD, 3798-99, 6 TH FLOOOR, SURAT",NA
24,GUJARAT,459,SURAT,394310,26/12/2025,VISHNU ROADLINES,"110, SHREE GOVARDHAN DREEM RESIDENCY, KAMREJ, 110, HALDRU, SURAT","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,459,SURAT,394107,26/12/2025,MILAN PRAVINBHAI PARMAR,"MIG 3 FLAT NO D 1304, G H B CHHAPRABHATHA GANESHPURA, AMROLI, MIG 3 FLAT NO D 1304, CHHAPRA BHATHA, SURAT","[{""NIC5DigitId"":""96010"",""Description"":""Washing and (dry-) cleaning of textile and fur products""}]"
24,GUJARAT,459,SURAT,394101,26/12/2025,R B FASHION,"C/1401, DEVAM HEIGHTS, MOTA VARACHHA ROAD, C/1401, MOTA VARACHHA, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394210,26/12/2025,SADIK PACKING CONTRACTOR,"118, JAI RADHEY MARKET, ring road sree ji Gali, 118, Salasar Gate, Surat","[{""NIC5DigitId"":""96010"",""Description"":""Washing and (dry-) cleaning of textile and fur products""}]"
24,GUJARAT,459,SURAT,394107,26/12/2025,YANA ENTERPRISE,"B-404, Vatsalya Villa, Chhaprabhatha Road, B-404, Surat, Surat","[{""NIC5DigitId"":""46901"",""Description"":""Wholesale trade via e-commerce excluding activities of commission agents""},{""NIC5DigitId"":""47912"",""Description"":""Retail sale via e-commerce""}]"
24,GUJARAT,459,SURAT,395017,26/12/2025,KENU CREATION,"GR. FL. Plot NO 54/D, Prabhudarshan Industrial Estate,, Bamroli Road,, GR. FL. Plot NO 54/D, -, SURAT","[{""NIC5DigitId"":""13112"",""Description"":""Preparation and spinning of silk fiber including blended* silk""}]"
24,GUJARAT,459,SURAT,395009,31/12/2025,MAMTA JEWELLERS,"A2 306, VEER EXOTICA, SURAT, A2 306, PAL, SURAT","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,459,SURAT,395003,31/12/2025,JENCY DIAM,"OFFICE NO 403, RUDRAKSH BUILDING, MAHIDHARPURA, OFFICE NO 403, NR  - PATIDAR BHAVAN, SURAT","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,459,SURAT,395010,31/12/2025,KHATRANI ALPESHBHAI MANSUKHBHAI,"131, TULSI DARSHAN SOCIETY, SHERI NO.5, SURAT, 131, PUNAGAM, SURAT","[{""NIC5DigitId"":""20131"",""Description"":""Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)""}]"
24,GUJARAT,459,SURAT,395010,31/12/2025,DHARA CREATION,"A-206, LANDMARK EMPIRE, SAROLI, A-206, 0, SURAT","[{""NIC5DigitId"":""47820"",""Description"":""Retail sale via stalls and markets of textiles, clothing and footwear""}]"
24,GUJARAT,459,SURAT,395002,31/12/2025,Firdosh Ladies Tailor,"2/2406, Mohammadsohel Shaikh, Rudarpura, 2/2406, Kumbharwad, Surat","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,459,SURAT,395006,31/12/2025,SATNAM DIAMOND,"19, snehmudra soc, varachha road, 19, rachana road, surat","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,459,SURAT,395004,31/12/2025,HARIMART,"C-504 5TH FLOOR, SHUKAN VELLY, DABHOLI ROAD, C-504 5TH FLOOR, 0, SURAT","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
24,GUJARAT,459,SURAT,395010,31/12/2025,KRISHNA CREATION,"66/67, ISHVARKRUPA SOC, V-2, NEAR LAXMAN NAGAR, 66/67, 0, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395003,31/12/2025,SIDDIQUI CONSULTANCY,"12/1723 1ST FLOOR, JABBAR STREET, NR BHAKKA DISPENSARY, 12/1723 1ST FLOOR, SHAHPORE, SURAT","[{""NIC5DigitId"":""62020"",""Description"":""Computer consultancy and computer facilities management activities""}]"
